timestamp,scintillator,rate_per_min,total_hits
2026-06-14T08:50:00+00:00,Scintillator 3,1239.3,6638722
2026-06-14T08:50:00+00:00,Scintillator 4,1105.5,5959594
2026-06-14T09:00:00+00:00,Scintillator 1,1253.2,6847012
2026-06-14T09:00:00+00:00,Scintillator 2,1302.9,6821374
2026-06-14T09:00:00+00:00,Scintillator 3,1272.2,6651444
2026-06-14T09:00:00+00:00,Scintillator 4,1148.0,5971074
2026-06-14T09:10:00+00:00,Scintillator 1,1184.7,6858859
2026-06-14T09:10:00+00:00,Scintillator 2,1245.5,6833829
2026-06-14T09:10:00+00:00,Scintillator 3,1209.7,6663541
2026-06-14T09:10:00+00:00,Scintillator 4,1091.7,5981991
2026-06-14T09:20:00+00:00,Scintillator 1,1253.0,6871389
2026-06-14T09:20:00+00:00,Scintillator 2,1298.7,6846816
2026-06-14T09:20:00+00:00,Scintillator 3,1264.0,6676181
2026-06-14T09:20:00+00:00,Scintillator 4,1133.2,5993323
2026-06-14T09:30:00+00:00,Scintillator 1,1281.2,6884201
2026-06-14T09:30:00+00:00,Scintillator 2,1328.6,6860102
2026-06-14T09:30:00+00:00,Scintillator 3,1298.5,6689166
2026-06-14T09:30:00+00:00,Scintillator 4,1175.6,6005079
2026-06-14T09:40:00+00:00,Scintillator 1,1220.3,6896404
2026-06-14T09:40:00+00:00,Scintillator 2,1274.1,6872843
2026-06-14T09:40:00+00:00,Scintillator 3,1241.3,6701579
2026-06-14T09:40:00+00:00,Scintillator 4,1125.1,6016330
2026-06-14T09:50:00+00:00,Scintillator 1,1247.4,6908878
2026-06-14T09:50:00+00:00,Scintillator 2,1294.3,6885786
2026-06-14T09:50:00+00:00,Scintillator 3,1267.4,6714253
2026-06-14T09:50:00+00:00,Scintillator 4,1141.0,6027740
2026-06-14T10:00:00+00:00,Scintillator 1,1211.4,6920992
2026-06-14T10:00:00+00:00,Scintillator 2,1252.7,6898313
2026-06-14T10:00:00+00:00,Scintillator 3,1222.3,6726476
2026-06-14T10:00:00+00:00,Scintillator 4,1102.2,6038762
2026-06-14T10:10:00+00:00,Scintillator 1,1235.9,6933351
2026-06-14T10:10:00+00:00,Scintillator 2,1274.3,6911056
2026-06-14T10:10:00+00:00,Scintillator 3,1246.6,6738942
2026-06-14T10:10:00+00:00,Scintillator 4,1122.0,6049982
2026-06-14T10:20:00+00:00,Scintillator 1,1246.8,6945819
2026-06-14T10:20:00+00:00,Scintillator 2,1295.5,6924011
2026-06-14T10:20:00+00:00,Scintillator 3,1263.2,6751574
2026-06-14T10:20:00+00:00,Scintillator 4,1132.0,6061302
2026-06-14T10:30:00+00:00,Scintillator 1,1232.9,6958148
2026-06-14T10:30:00+00:00,Scintillator 2,1266.8,6936679
2026-06-14T10:30:00+00:00,Scintillator 3,1239.9,6763973
2026-06-14T10:30:00+00:00,Scintillator 4,1114.3,6072445
2026-06-14T10:40:00+00:00,Scintillator 1,1239.4,6970542
2026-06-14T10:40:00+00:00,Scintillator 2,1277.6,6949455
2026-06-14T10:40:00+00:00,Scintillator 3,1250.3,6776476
2026-06-14T10:40:00+00:00,Scintillator 4,1130.3,6083748
2026-06-14T10:50:00+00:00,Scintillator 1,1229.8,6982840
2026-06-14T10:50:00+00:00,Scintillator 2,1262.2,6962077
2026-06-14T10:50:00+00:00,Scintillator 3,1232.9,6788805
2026-06-14T10:50:00+00:00,Scintillator 4,1110.0,6094848
2026-06-14T11:00:00+00:00,Scintillator 1,1246.5,6995305
2026-06-14T11:00:00+00:00,Scintillator 2,1286.4,6974941
2026-06-14T11:00:00+00:00,Scintillator 3,1253.6,6801341
2026-06-14T11:00:00+00:00,Scintillator 4,1130.5,6106153
2026-06-14T11:10:00+00:00,Scintillator 1,1251.2,7007817
2026-06-14T11:10:00+00:00,Scintillator 2,1293.1,6987872
2026-06-14T11:10:00+00:00,Scintillator 3,1258.8,6813929
2026-06-14T11:10:00+00:00,Scintillator 4,1127.6,6117429
2026-06-14T11:20:00+00:00,Scintillator 1,1252.1,7020338
2026-06-14T11:20:00+00:00,Scintillator 2,1290.0,7000772
2026-06-14T11:20:00+00:00,Scintillator 3,1258.0,6826509
2026-06-14T11:20:00+00:00,Scintillator 4,1132.0,6128749
2026-06-14T11:30:00+00:00,Scintillator 1,1253.0,7032868
2026-06-14T11:30:00+00:00,Scintillator 2,1278.6,7013558
2026-06-14T11:30:00+00:00,Scintillator 3,1247.3,6838982
2026-06-14T11:30:00+00:00,Scintillator 4,1124.5,6139994
2026-06-14T11:40:00+00:00,Scintillator 1,1248.8,7045356
2026-06-14T11:40:00+00:00,Scintillator 2,1282.0,7026378
2026-06-14T11:40:00+00:00,Scintillator 3,1254.6,6851528
2026-06-14T11:40:00+00:00,Scintillator 4,1126.9,6151263
2026-06-14T11:50:00+00:00,Scintillator 1,1251.9,7057875
2026-06-14T11:50:00+00:00,Scintillator 2,1281.7,7039195
2026-06-14T11:50:00+00:00,Scintillator 3,1248.3,6864011
2026-06-14T11:50:00+00:00,Scintillator 4,1119.1,6162454
2026-06-14T12:00:00+00:00,Scintillator 1,1263.0,7070505
2026-06-14T12:00:00+00:00,Scintillator 2,1281.7,7052012
2026-06-14T12:00:00+00:00,Scintillator 3,1251.0,6876521
2026-06-14T12:00:00+00:00,Scintillator 4,1123.5,6173689
2026-06-14T12:10:00+00:00,Scintillator 1,1274.0,7083245
2026-06-14T12:10:00+00:00,Scintillator 2,1291.3,7064925
2026-06-14T12:10:00+00:00,Scintillator 3,1259.6,6889117
2026-06-14T12:10:00+00:00,Scintillator 4,1132.6,6185015
2026-06-14T12:20:00+00:00,Scintillator 1,1251.4,7095759
2026-06-14T12:20:00+00:00,Scintillator 2,1272.7,7077652
2026-06-14T12:20:00+00:00,Scintillator 3,1242.1,6901538
2026-06-14T12:20:00+00:00,Scintillator 4,1123.6,6196251
2026-06-14T12:30:00+00:00,Scintillator 1,1293.9,7108698
2026-06-14T12:30:00+00:00,Scintillator 2,1309.4,7090746
2026-06-14T12:30:00+00:00,Scintillator 3,1276.7,6914305
2026-06-14T12:30:00+00:00,Scintillator 4,1141.5,6207666
2026-06-14T12:40:00+00:00,Scintillator 1,1279.9,7121497
2026-06-14T12:40:00+00:00,Scintillator 2,1309.3,7103839
2026-06-14T12:40:00+00:00,Scintillator 3,1271.9,6927024
2026-06-14T12:40:00+00:00,Scintillator 4,1142.3,6219089
2026-06-14T12:50:00+00:00,Scintillator 1,1264.4,7134141
2026-06-14T12:50:00+00:00,Scintillator 2,1287.7,7116716
2026-06-14T12:50:00+00:00,Scintillator 3,1255.5,6939579
2026-06-14T12:50:00+00:00,Scintillator 4,1129.4,6230383
2026-06-14T13:00:00+00:00,Scintillator 1,1254.2,7146683
2026-06-14T13:00:00+00:00,Scintillator 2,1271.0,7129426
2026-06-14T13:00:00+00:00,Scintillator 3,1239.5,6951974
2026-06-14T13:00:00+00:00,Scintillator 4,1111.7,6241500
2026-06-14T13:10:00+00:00,Scintillator 1,1249.3,7159176
2026-06-14T13:10:00+00:00,Scintillator 2,1274.0,7142166
2026-06-14T13:10:00+00:00,Scintillator 3,1240.2,6964376
2026-06-14T13:10:00+00:00,Scintillator 4,1116.3,6252663
2026-06-14T13:20:00+00:00,Scintillator 1,1270.0,7171876
2026-06-14T13:20:00+00:00,Scintillator 2,1291.7,7155083
2026-06-14T13:20:00+00:00,Scintillator 3,1259.7,6976973
2026-06-14T13:20:00+00:00,Scintillator 4,1141.1,6264074
2026-06-14T13:30:00+00:00,Scintillator 1,1267.2,7184548
2026-06-14T13:30:00+00:00,Scintillator 2,1293.7,7168020
2026-06-14T13:30:00+00:00,Scintillator 3,1257.9,6989552
2026-06-14T13:30:00+00:00,Scintillator 4,1124.4,6275318
2026-06-14T13:40:00+00:00,Scintillator 1,1259.3,7197141
2026-06-14T13:40:00+00:00,Scintillator 2,1272.0,7180740
2026-06-14T13:40:00+00:00,Scintillator 3,1247.2,7002024
2026-06-14T13:40:00+00:00,Scintillator 4,1116.2,6286480
2026-06-14T13:50:00+00:00,Scintillator 1,1265.2,7209793
2026-06-14T13:50:00+00:00,Scintillator 2,1291.6,7193656
2026-06-14T13:50:00+00:00,Scintillator 3,1265.0,7014674
2026-06-14T13:50:00+00:00,Scintillator 4,1138.7,6297867
2026-06-14T14:00:00+00:00,Scintillator 1,1254.6,7222339
2026-06-14T14:00:00+00:00,Scintillator 2,1273.4,7206390
2026-06-14T14:00:00+00:00,Scintillator 3,1245.5,7027129
2026-06-14T14:00:00+00:00,Scintillator 4,1120.5,6309072
2026-06-14T14:10:00+00:00,Scintillator 1,1268.4,7235023
2026-06-14T14:10:00+00:00,Scintillator 2,1293.5,7219325
2026-06-14T14:10:00+00:00,Scintillator 3,1261.4,7039743
2026-06-14T14:10:00+00:00,Scintillator 4,1120.3,6320275
2026-06-14T14:20:00+00:00,Scintillator 1,1262.6,7247649
2026-06-14T14:20:00+00:00,Scintillator 2,1293.5,7232260
2026-06-14T14:20:00+00:00,Scintillator 3,1259.4,7052337
2026-06-14T14:20:00+00:00,Scintillator 4,1131.7,6331592
2026-06-14T14:30:00+00:00,Scintillator 1,1269.0,7260339
2026-06-14T14:30:00+00:00,Scintillator 2,1304.3,7245303
2026-06-14T14:30:00+00:00,Scintillator 3,1267.6,7065013
2026-06-14T14:30:00+00:00,Scintillator 4,1125.8,6342850
2026-06-14T14:40:00+00:00,Scintillator 1,1236.7,7272706
2026-06-14T14:40:00+00:00,Scintillator 2,1260.2,7257905
2026-06-14T14:40:00+00:00,Scintillator 3,1231.4,7077327
2026-06-14T14:40:00+00:00,Scintillator 4,1104.6,6353896
2026-06-14T14:50:00+00:00,Scintillator 1,1255.4,7285260
2026-06-14T14:50:00+00:00,Scintillator 2,1270.5,7270610
2026-06-14T14:50:00+00:00,Scintillator 3,1241.9,7089746
2026-06-14T14:50:00+00:00,Scintillator 4,1118.1,6365077
2026-06-14T15:00:00+00:00,Scintillator 1,1280.1,7298061
2026-06-14T15:00:00+00:00,Scintillator 2,1310.3,7283713
2026-06-14T15:00:00+00:00,Scintillator 3,1275.4,7102500
2026-06-14T15:00:00+00:00,Scintillator 4,1148.0,6376557
2026-06-14T15:10:00+00:00,Scintillator 1,1261.3,7310674
2026-06-14T15:10:00+00:00,Scintillator 2,1299.3,7296706
2026-06-14T15:10:00+00:00,Scintillator 3,1264.3,7115143
2026-06-14T15:10:00+00:00,Scintillator 4,1134.0,6387897
2026-06-14T15:20:00+00:00,Scintillator 1,1254.9,7323223
2026-06-14T15:20:00+00:00,Scintillator 2,1290.5,7309611
2026-06-14T15:20:00+00:00,Scintillator 3,1256.5,7127708
2026-06-14T15:20:00+00:00,Scintillator 4,1125.6,6399153
2026-06-14T15:30:00+00:00,Scintillator 1,1231.6,7335539
2026-06-14T15:30:00+00:00,Scintillator 2,1267.4,7322285
2026-06-14T15:30:00+00:00,Scintillator 3,1231.9,7140027
2026-06-14T15:30:00+00:00,Scintillator 4,1104.5,6410198
2026-06-14T15:40:00+00:00,Scintillator 1,1256.5,7348104
2026-06-14T15:40:00+00:00,Scintillator 2,1290.8,7335193
2026-06-14T15:40:00+00:00,Scintillator 3,1258.7,7152614
2026-06-14T15:40:00+00:00,Scintillator 4,1126.1,6421459
2026-06-14T15:50:00+00:00,Scintillator 1,1254.9,7360653
2026-06-14T15:50:00+00:00,Scintillator 2,1279.8,7347991
2026-06-14T15:50:00+00:00,Scintillator 3,1244.8,7165062
2026-06-14T15:50:00+00:00,Scintillator 4,1123.4,6432693
2026-06-14T16:00:00+00:00,Scintillator 1,1255.5,7373208
2026-06-14T16:00:00+00:00,Scintillator 2,1282.7,7360818
2026-06-14T16:00:00+00:00,Scintillator 3,1254.6,7177608
2026-06-14T16:00:00+00:00,Scintillator 4,1117.8,6443871
2026-06-14T16:10:00+00:00,Scintillator 1,1264.9,7385857
2026-06-14T16:10:00+00:00,Scintillator 2,1296.8,7373786
2026-06-14T16:10:00+00:00,Scintillator 3,1263.5,7190243
2026-06-14T16:10:00+00:00,Scintillator 4,1135.3,6455224
2026-06-14T16:20:00+00:00,Scintillator 1,1275.5,7398612
2026-06-14T16:20:00+00:00,Scintillator 2,1299.7,7386783
2026-06-14T16:20:00+00:00,Scintillator 3,1270.8,7202951
2026-06-14T16:20:00+00:00,Scintillator 4,1139.9,6466623
2026-06-14T16:30:00+00:00,Scintillator 1,1224.1,7410853
2026-06-14T16:30:00+00:00,Scintillator 2,1254.9,7399332
2026-06-14T16:30:00+00:00,Scintillator 3,1217.4,7215125
2026-06-14T16:30:00+00:00,Scintillator 4,1098.3,6477606
2026-06-14T16:40:00+00:00,Scintillator 1,1279.1,7423644
2026-06-14T16:40:00+00:00,Scintillator 2,1306.3,7412395
2026-06-14T16:40:00+00:00,Scintillator 3,1272.0,7227845
2026-06-14T16:40:00+00:00,Scintillator 4,1136.5,6488971
2026-06-14T16:50:00+00:00,Scintillator 1,1253.8,7436182
2026-06-14T16:50:00+00:00,Scintillator 2,1274.3,7425138
2026-06-14T16:50:00+00:00,Scintillator 3,1243.0,7240275
2026-06-14T16:50:00+00:00,Scintillator 4,1122.9,6500200
2026-06-14T17:00:00+00:00,Scintillator 1,1239.9,7448581
2026-06-14T17:00:00+00:00,Scintillator 2,1265.5,7437793
2026-06-14T17:00:00+00:00,Scintillator 3,1236.2,7252637
2026-06-14T17:00:00+00:00,Scintillator 4,1111.2,6511312
2026-06-14T17:10:00+00:00,Scintillator 1,1252.1,7461102
2026-06-14T17:10:00+00:00,Scintillator 2,1279.6,7450589
2026-06-14T17:10:00+00:00,Scintillator 3,1250.1,7265138
2026-06-14T17:10:00+00:00,Scintillator 4,1126.6,6522578
2026-06-14T17:20:00+00:00,Scintillator 1,1295.8,7474060
2026-06-14T17:20:00+00:00,Scintillator 2,1319.7,7463786
2026-06-14T17:20:00+00:00,Scintillator 3,1285.3,7277991
2026-06-14T17:20:00+00:00,Scintillator 4,1155.7,6534135
2026-06-14T17:30:00+00:00,Scintillator 1,1271.5,7486775
2026-06-14T17:30:00+00:00,Scintillator 2,1293.2,7476718
2026-06-14T17:30:00+00:00,Scintillator 3,1263.4,7290625
2026-06-14T17:30:00+00:00,Scintillator 4,1135.6,6545491
2026-06-14T17:40:00+00:00,Scintillator 1,1238.8,7499163
2026-06-14T17:40:00+00:00,Scintillator 2,1276.2,7489480
2026-06-14T17:40:00+00:00,Scintillator 3,1240.7,7303032
2026-06-14T17:40:00+00:00,Scintillator 4,1114.5,6556636
2026-06-14T17:50:00+00:00,Scintillator 1,1264.4,7511807
2026-06-14T17:50:00+00:00,Scintillator 2,1289.7,7502377
2026-06-14T17:50:00+00:00,Scintillator 3,1257.9,7315611
2026-06-14T17:50:00+00:00,Scintillator 4,1129.9,6567935
2026-06-14T18:00:00+00:00,Scintillator 1,1265.3,7524460
2026-06-14T18:00:00+00:00,Scintillator 2,1313.7,7515514
2026-06-14T18:00:00+00:00,Scintillator 3,1274.6,7328357
2026-06-14T18:00:00+00:00,Scintillator 4,1153.2,6579467
2026-06-14T18:10:00+00:00,Scintillator 1,1275.5,7537215
2026-06-14T18:10:00+00:00,Scintillator 2,1312.8,7528642
2026-06-14T18:10:00+00:00,Scintillator 3,1281.3,7341170
2026-06-14T18:10:00+00:00,Scintillator 4,1152.4,6590991
2026-06-14T18:20:00+00:00,Scintillator 1,1260.4,7549819
2026-06-14T18:20:00+00:00,Scintillator 2,1291.1,7541553
2026-06-14T18:20:00+00:00,Scintillator 3,1253.7,7353707
2026-06-14T18:20:00+00:00,Scintillator 4,1131.4,6602305
2026-06-14T18:30:00+00:00,Scintillator 1,1263.8,7562457
2026-06-14T18:30:00+00:00,Scintillator 2,1292.9,7554482
2026-06-14T18:30:00+00:00,Scintillator 3,1264.0,7366347
2026-06-14T18:30:00+00:00,Scintillator 4,1126.8,6613573
2026-06-14T18:40:00+00:00,Scintillator 1,1268.8,7575145
2026-06-14T18:40:00+00:00,Scintillator 2,1290.2,7567384
2026-06-14T18:40:00+00:00,Scintillator 3,1263.1,7378978
2026-06-14T18:40:00+00:00,Scintillator 4,1137.0,6624943
2026-06-14T18:50:00+00:00,Scintillator 1,1287.8,7588023
2026-06-14T18:50:00+00:00,Scintillator 2,1309.8,7580482
2026-06-14T18:50:00+00:00,Scintillator 3,1272.8,7391706
2026-06-14T18:50:00+00:00,Scintillator 4,1142.1,6636364
2026-06-14T19:00:00+00:00,Scintillator 1,1264.5,7600668
2026-06-14T19:00:00+00:00,Scintillator 2,1277.6,7593258
2026-06-14T19:00:00+00:00,Scintillator 3,1246.9,7404175
2026-06-14T19:00:00+00:00,Scintillator 4,1117.2,6647536
2026-06-14T19:10:00+00:00,Scintillator 1,1306.9,7613737
2026-06-14T19:10:00+00:00,Scintillator 2,1309.4,7606352
2026-06-14T19:10:00+00:00,Scintillator 3,1276.0,7416935
2026-06-14T19:10:00+00:00,Scintillator 4,1148.0,6659016
2026-06-14T19:20:00+00:00,Scintillator 1,1265.1,7626388
2026-06-14T19:20:00+00:00,Scintillator 2,1292.4,7619276
2026-06-14T19:20:00+00:00,Scintillator 3,1264.1,7429576
2026-06-14T19:20:00+00:00,Scintillator 4,1140.3,6670419
2026-06-14T19:30:00+00:00,Scintillator 1,1272.8,7639116
2026-06-14T19:30:00+00:00,Scintillator 2,1286.9,7632145
2026-06-14T19:30:00+00:00,Scintillator 3,1256.0,7442136
2026-06-14T19:30:00+00:00,Scintillator 4,1122.5,6681644
2026-06-14T19:40:00+00:00,Scintillator 1,1244.2,7651558
2026-06-14T19:40:00+00:00,Scintillator 2,1260.2,7644747
2026-06-14T19:40:00+00:00,Scintillator 3,1229.2,7454428
2026-06-14T19:40:00+00:00,Scintillator 4,1100.9,6692653
2026-06-14T19:50:00+00:00,Scintillator 1,1268.7,7664245
2026-06-14T19:50:00+00:00,Scintillator 2,1275.6,7657503
2026-06-14T19:50:00+00:00,Scintillator 3,1245.6,7466884
2026-06-14T19:50:00+00:00,Scintillator 4,1122.6,6703879
2026-06-14T20:00:00+00:00,Scintillator 1,1302.2,7677267
2026-06-14T20:00:00+00:00,Scintillator 2,1324.2,7670745
2026-06-14T20:00:00+00:00,Scintillator 3,1292.4,7479808
2026-06-14T20:00:00+00:00,Scintillator 4,1152.7,6715406
2026-06-14T20:10:00+00:00,Scintillator 1,1284.6,7690113
2026-06-14T20:10:00+00:00,Scintillator 2,1303.4,7683779
2026-06-14T20:10:00+00:00,Scintillator 3,1273.3,7492541
2026-06-14T20:10:00+00:00,Scintillator 4,1146.1,6726867
2026-06-14T20:20:00+00:00,Scintillator 1,1258.1,7702694
2026-06-14T20:20:00+00:00,Scintillator 2,1282.6,7696605
2026-06-14T20:20:00+00:00,Scintillator 3,1254.9,7505090
2026-06-14T20:20:00+00:00,Scintillator 4,1134.9,6738216
2026-06-14T20:30:00+00:00,Scintillator 1,1272.1,7715415
2026-06-14T20:30:00+00:00,Scintillator 2,1287.1,7709476
2026-06-14T20:30:00+00:00,Scintillator 3,1253.6,7517626
2026-06-14T20:30:00+00:00,Scintillator 4,1130.2,6749518
2026-06-14T20:40:00+00:00,Scintillator 1,1307.4,7728489
2026-06-14T20:40:00+00:00,Scintillator 2,1314.7,7722623
2026-06-14T20:40:00+00:00,Scintillator 3,1284.7,7530473
2026-06-14T20:40:00+00:00,Scintillator 4,1149.8,6761016
2026-06-14T20:50:00+00:00,Scintillator 1,1259.7,7741086
2026-06-14T20:50:00+00:00,Scintillator 2,1275.0,7735373
2026-06-14T20:50:00+00:00,Scintillator 3,1239.4,7542867
2026-06-14T20:50:00+00:00,Scintillator 4,1116.4,6772180
2026-06-14T21:00:00+00:00,Scintillator 1,1256.9,7753655
2026-06-14T21:00:00+00:00,Scintillator 2,1272.3,7748096
2026-06-14T21:00:00+00:00,Scintillator 3,1243.9,7555306
2026-06-14T21:00:00+00:00,Scintillator 4,1111.0,6783290
2026-06-14T21:10:00+00:00,Scintillator 1,1271.7,7766372
2026-06-14T21:10:00+00:00,Scintillator 2,1285.6,7760952
2026-06-14T21:10:00+00:00,Scintillator 3,1254.9,7567855
2026-06-14T21:10:00+00:00,Scintillator 4,1124.3,6794533
2026-06-14T21:20:00+00:00,Scintillator 1,1257.4,7778946
2026-06-14T21:20:00+00:00,Scintillator 2,1283.8,7773790
2026-06-14T21:20:00+00:00,Scintillator 3,1250.6,7580361
2026-06-14T21:20:00+00:00,Scintillator 4,1120.4,6805737
2026-06-14T21:30:00+00:00,Scintillator 1,1298.6,7791932
2026-06-14T21:30:00+00:00,Scintillator 2,1317.8,7786968
2026-06-14T21:30:00+00:00,Scintillator 3,1287.2,7593233
2026-06-14T21:30:00+00:00,Scintillator 4,1144.0,6817177
2026-06-14T21:40:00+00:00,Scintillator 1,1269.1,7804623
2026-06-14T21:40:00+00:00,Scintillator 2,1283.5,7799803
2026-06-14T21:40:00+00:00,Scintillator 3,1258.4,7605817
2026-06-14T21:40:00+00:00,Scintillator 4,1127.2,6828449
2026-06-14T21:50:00+00:00,Scintillator 1,1296.3,7817586
2026-06-14T21:50:00+00:00,Scintillator 2,1303.2,7812835
2026-06-14T21:50:00+00:00,Scintillator 3,1267.9,7618496
2026-06-14T21:50:00+00:00,Scintillator 4,1136.0,6839809
2026-06-14T22:00:00+00:00,Scintillator 1,1309.6,7830682
2026-06-14T22:00:00+00:00,Scintillator 2,1311.5,7825950
2026-06-14T22:00:00+00:00,Scintillator 3,1279.8,7631294
2026-06-14T22:00:00+00:00,Scintillator 4,1139.8,6851207
2026-06-14T22:10:00+00:00,Scintillator 1,1310.8,7843790
2026-06-14T22:10:00+00:00,Scintillator 2,1315.0,7839100
2026-06-14T22:10:00+00:00,Scintillator 3,1281.1,7644105
2026-06-14T22:10:00+00:00,Scintillator 4,1145.7,6862664
2026-06-14T22:20:00+00:00,Scintillator 1,1314.0,7856930
2026-06-14T22:20:00+00:00,Scintillator 2,1329.0,7852390
2026-06-14T22:20:00+00:00,Scintillator 3,1297.0,7657075
2026-06-14T22:20:00+00:00,Scintillator 4,1158.5,6874249
2026-06-14T22:30:00+00:00,Scintillator 1,1320.8,7870138
2026-06-14T22:30:00+00:00,Scintillator 2,1326.9,7865659
2026-06-14T22:30:00+00:00,Scintillator 3,1287.5,7669950
2026-06-14T22:30:00+00:00,Scintillator 4,1146.5,6885714
2026-06-14T22:40:00+00:00,Scintillator 1,1313.0,7883268
2026-06-14T22:40:00+00:00,Scintillator 2,1324.0,7878899
2026-06-14T22:40:00+00:00,Scintillator 3,1295.6,7682906
2026-06-14T22:40:00+00:00,Scintillator 4,1168.8,6897402
2026-06-14T22:50:00+00:00,Scintillator 1,1293.5,7896203
2026-06-14T22:50:00+00:00,Scintillator 2,1299.7,7891896
2026-06-14T22:50:00+00:00,Scintillator 3,1268.9,7695595
2026-06-14T22:50:00+00:00,Scintillator 4,1139.5,6908797
2026-06-14T23:00:00+00:00,Scintillator 1,1288.2,7909085
2026-06-14T23:00:00+00:00,Scintillator 2,1298.6,7904882
2026-06-14T23:00:00+00:00,Scintillator 3,1273.6,7708331
2026-06-14T23:00:00+00:00,Scintillator 4,1129.3,6920090
2026-06-14T23:10:00+00:00,Scintillator 1,1276.9,7921854
2026-06-14T23:10:00+00:00,Scintillator 2,1285.5,7917737
2026-06-14T23:10:00+00:00,Scintillator 3,1258.1,7720912
2026-06-14T23:10:00+00:00,Scintillator 4,1122.0,6931310
2026-06-14T23:20:00+00:00,Scintillator 1,1289.7,7934751
2026-06-14T23:20:00+00:00,Scintillator 2,1300.2,7930739
2026-06-14T23:20:00+00:00,Scintillator 3,1269.6,7733608
2026-06-14T23:20:00+00:00,Scintillator 4,1131.5,6942625
2026-06-14T23:30:00+00:00,Scintillator 1,1308.0,7947831
2026-06-14T23:30:00+00:00,Scintillator 2,1319.3,7943932
2026-06-14T23:30:00+00:00,Scintillator 3,1287.5,7746483
2026-06-14T23:30:00+00:00,Scintillator 4,1155.8,6954183
2026-06-14T23:40:00+00:00,Scintillator 1,1287.3,7960704
2026-06-14T23:40:00+00:00,Scintillator 2,1284.5,7956777
2026-06-14T23:40:00+00:00,Scintillator 3,1254.2,7759025
2026-06-14T23:40:00+00:00,Scintillator 4,1123.7,6965420
2026-06-14T23:50:00+00:00,Scintillator 1,1298.1,7973685
2026-06-14T23:50:00+00:00,Scintillator 2,1301.0,7969787
2026-06-14T23:50:00+00:00,Scintillator 3,1269.3,7771718
2026-06-14T23:50:00+00:00,Scintillator 4,1140.0,6976820
2026-06-15T00:00:00+00:00,Scintillator 1,1267.2,7986357
2026-06-15T00:00:00+00:00,Scintillator 2,1271.9,7982506
2026-06-15T00:00:00+00:00,Scintillator 3,1239.0,7784108
2026-06-15T00:00:00+00:00,Scintillator 4,1108.3,6987903
2026-06-15T00:10:00+00:00,Scintillator 1,1265.3,7999010
2026-06-15T00:10:00+00:00,Scintillator 2,1281.4,7995320
2026-06-15T00:10:00+00:00,Scintillator 3,1245.0,7796558
2026-06-15T00:10:00+00:00,Scintillator 4,1121.9,6999122
2026-06-15T00:20:00+00:00,Scintillator 1,1314.3,8012153
2026-06-15T00:20:00+00:00,Scintillator 2,1329.3,8008613
2026-06-15T00:20:00+00:00,Scintillator 3,1291.3,7809471
2026-06-15T00:20:00+00:00,Scintillator 4,1159.8,7010720
2026-06-15T00:30:00+00:00,Scintillator 1,1342.8,8025581
2026-06-15T00:30:00+00:00,Scintillator 2,1333.1,8021944
2026-06-15T00:30:00+00:00,Scintillator 3,1301.8,7822489
2026-06-15T00:30:00+00:00,Scintillator 4,1166.3,7022383
2026-06-15T00:40:00+00:00,Scintillator 1,1295.5,8038536
